Date	Rain mm/day	Tmax degC	Tmin degC	rHmean %	sunshine %	Windspeed m/s
09.10.1985 	0.0	13.8	6.1	83	34	2.9
10.10.1985 	14.0	14.6	9.9	82	7	2.4
11.10.1985 	2.2	18.4	9.9	82	22	2.4
12.10.1985 	0.0	16.4	7.5	76	55	1.2
13.10.1985 	0.1	14.0	1.9	80	85	0.8
14.10.1985 	0.0	16.4	4.9	78	59	2.4
15.10.1985 	0.0	14.9	9.2	86	6	1.9
16.10.1985 	0.0	11.3	4.8	91	7	0.5
17.10.1985 	0.0	12.2	9.4	89	0	0.5
18.10.1985 	0.1	11.6	9.4	85	0	0.8
19.10.1985 	0.2	13.4	6.4	79	54	1.2
20.10.1985 	0.0	14.0	2.3	82	73	1.2
21.10.1985 	0.0	14.4	0.4	79	81	1.2
22.10.1985 	0.0	10.8	0.9	84	64	2.4
23.10.1985 	8.0	14.9	3.7	65	89	2.9
24.10.1985 	0.0	12.3	0.1	75	88	1.9
25.10.1985 	0.0	13.7	0.4	76	83	1.9
26.10.1985 	0.4	10.6	-0.4	86	58	1.2
27.10.1985 	0.0	11.7	-2.6	85	68	0.5
28.10.1985 	0.0	4.0	-0.5	87	0	0.5
29.10.1985 	0.0	9.6	1.1	84	58	0.8
30.10.1985 	0.0	2.1	-0.4	88	0	2.4
31.10.1985 	0.0	3.8	0.2	87	0	1.2
01.11.1985 	0.1	5.6	-1.4	93	0	1.2
02.11.1985 	0.0	7.0	2.4	87	3	5.0
03.11.1985 	0.0	7.2	-1.4	85	56	0.5
04.11.1985 	0.0	7.2	-4.1	88	41	0.8
05.11.1985 	0.0	14.1	2.7	86	0	7.5
06.11.1985 	0.0	9.0	2.2	79	34	5.0
07.11.1985 	0.0	9.1	2.5	84	2	4.3
08.11.1985 	0.0	9.0	6.0	92	0	2.9
09.11.1985 	0.0	16.1	8.0	87	0	6.7
10.11.1985 	0.7	11.6	3.3	74	3	8.5
11.11.1985 	1.3	5.0	0.3	74	48	5.0
12.11.1985 	2.7	2.8	-1.5	85	0	0.8
13.11.1985 	0.1	4.3	-2.0	78	41	0.5
14.11.1985 	0.0	4.5	-2.2	83	33	0.5
15.11.1985 	0.0	-0.3	-5.0	96	0	0.5
16.11.1985 	1.8	1.0	-3.6	89	0	0.8
17.11.1985 	3.0	1.9	-3.8	82	45	0.8
18.11.1985 	5.5	-0.4	-4.3	72	8	4.3
19.11.1985 	19.9	-2.3	-4.4	75	0	5.9
20.11.1985 	0.0	-2.9	-4.0	90	0	3.7
21.11.1985 	4.5	-1.5	-2.9	92	0	2.4
22.11.1985 	0.0	-1.7	-5.0	93	0	0.8
23.11.1985 	0.1	-0.8	-4.5	92	0	0.8
24.11.1985 	0.0	0.1	-6.0	91	0	1.2
25.11.1985 	0.0	1.6	-1.0	89	0	0.8
26.11.1985 	0.0	-0.9	-4.4	90	12	1.2
27.11.1985 	0.0	-1.4	-3.9	94	0	5.0
28.11.1985 	8.5	2.3	-2.4	82	32	4.3
29.11.1985 	20.6	2.9	-3.2	81	36	2.4
30.11.1985 	0.2	1.6	-1.8	93	0	0.8
01.12.1985 	4.4	5.0	1.4	97	0	0.8
02.12.1985 	7.2	8.4	2.7	93	0	1.2
03.12.1985 	18.9	10.4	0.0	91	31	1.2
04.12.1985 	2.5	11.0	6.2	87	0	1.9
05.12.1985 	3.3	12.7	2.4	76	82	1.9
06.12.1985 	0.0	9.3	5.7	76	37	5.0
07.12.1985 	1.6	9.4	5.7	93	0	2.9
08.12.1985 	1.7	8.7	6.2	96	0	1.2
09.12.1985 	0.1	8.5	6.7	93	0	2.9
10.12.1985 	3.7	7.2	1.7	84	15	2.9
11.12.1985 	0.5	4.0	-0.5	85	0	0.5
12.12.1985 	0.0	4.6	-2.7	80	88	0.8
13.12.1985 	2.3	0.6	-3.9	95	0	1.9
14.12.1985 	0.0	3.8	0.2	98	0	2.4
15.12.1985 	0.2	9.1	3.8	94	0	2.9
16.12.1985 	0.8	10.5	8.1	93	0	5.0
17.12.1985 	7.1	8.8	7.8	81	0	4.3
18.12.1985 	12.8	7.9	5.4	94	0	4.3
19.12.1985 	0.0	7.1	4.1	86	6	4.3
20.12.1985 	0.3	7.3	3.6	91	0	5.0
21.12.1985 	0.0	6.2	2.8	73	36	2.9
22.12.1985 	9.9	7.1	-1.3	70	89	1.9
23.12.1985 	5.0	3.0	-2.0	91	3	0.8
24.12.1985 	0.1	5.6	0.3	90	6	4.3
25.12.1985 	0.0	8.3	4.8	95	0	5.9
26.12.1985 	0.0	8.6	6.7	82	0	2.9
27.12.1985 	0.0	7.1	1.2	89	0	2.9
28.12.1985 	0.2	1.2	-1.9	92	0	1.9
29.12.1985 	0.0	-1.9	-3.8	87	18	1.9
30.12.1985 	0.3	1.0	-6.6	90	27	0.8
31.12.1985 	0.1	-4.7	-9.1	95	1	0.5
01.01.1986 	0.0	-4.7	-11.1	92	0	2.9
02.01.1986 	0.0	4.3	-4.7	91	0	4.3
03.01.1986 	1.3	5.6	2.3	90	4	3.7
04.01.1986 	9.9	3.6	-3.0	90	19	3.7
05.01.1986 	6.7	0.4	-2.3	89	0	5.9
06.01.1986 	0.1	3.6	0.3	87	25	2.9
07.01.1986 	0.0	1.7	-3.6	83	19	0.8
08.01.1986 	0.4	-0.2	-8.2	81	0	1.2
09.01.1986 	0.4	-0.5	-6.2	84	21	1.9
10.01.1986 	0.0	0.7	-8.0	94	0	4.3
11.01.1986 	0.9	5.8	0.7	91	0	2.4
12.01.1986 	0.0	4.6	2.3	84	2	4.3
13.01.1986 	0.0	7.8	2.4	89	0	5.0
14.01.1986 	0.0	8.1	3.2	75	0	7.5
15.01.1986 	0.0	4.5	1.8	89	1	5.9
16.01.1986 	0.0	2.6	0.0	86	17	2.9
17.01.1986 	0.0	1.2	-3.8	91	10	2.9
18.01.1986 	0.0	5.6	-5.6	95	0	3.7
19.01.1986 	0.0	11.2	5.5	82	0	8.5
20.01.1986 	3.2	9.5	3.4	73	57	5.9
21.01.1986 	0.0	6.2	2.2	80	0	6.7
22.01.1986 	0.0	6.6	3.9	74	63	5.0
23.01.1986 	0.0	7.0	3.5	87	0	5.0
24.01.1986 	0.0	5.6	0.7	82	14	8.5
25.01.1986 	0.0	2.5	-0.1	85	24	5.9
26.01.1986 	0.0	1.6	-4.4	80	59	1.9
27.01.1986 	0.0	-3.4	-5.1	90	0	2.4
28.01.1986 	0.0	2.7	-5.0	83	19	4.3
29.01.1986 	0.3	2.5	-5.0	74	34	1.9
30.01.1986 	0.1	3.5	-3.4	74	10	2.9
31.01.1986 	0.0	2.7	-0.3	83	0	5.0
01.02.1986 	0.0	5.0	1.4	85	0	3.7
02.02.1986 	0.0	4.3	0.1	92	0	2.4
03.02.1986 	0.0	0.9	-0.9	85	0	4.3
04.02.1986 	2.0	-0.6	-3.8	75	0	3.7
05.02.1986 	0.0	-2.7	-6.3	78	0	2.9
06.02.1986 	0.1	-3.1	-5.4	83	0	2.4
07.02.1986 	0.3	-3.0	-8.8	65	71	1.9
08.02.1986 	0.0	-4.4	-11.5	73	55	2.4
09.02.1986 	0.0	-10.1	-17.1	77	6	2.9
10.02.1986 	0.0	-1.9	-10.3	85	0	2.9
11.02.1986 	0.9	0.4	-5.0	72	61	1.9
12.02.1986 	1.9	-0.7	-8.1	61	77	2.9
13.02.1986 	0.1	-2.0	-10.2	58	41	2.4
14.02.1986 	0.9	-1.2	-6.0	76	10	3.7
15.02.1986 	0.0	1.1	-7.6	79	27	2.4
16.02.1986 	0.0	0.8	-7.4	81	39	2.4
17.02.1986 	2.8	0.2	-5.8	75	62	3.7
18.02.1986 	0.7	-3.1	-6.9	79	36	2.4
19.02.1986 	0.9	-2.6	-7.4	89	0	2.9
20.02.1986 	0.0	-4.2	-8.0	83	29	1.2
21.02.1986 	0.0	-3.0	-9.4	78	43	1.9
22.02.1986 	1.1	-3.6	-15.8	79	49	1.9
23.02.1986 	3.4	-3.4	-9.3	76	69	1.9
24.02.1986 	4.0	-2.0	-13.6	82	53	1.2
25.02.1986 	2.8	-3.0	-13.6	83	37	2.4
26.02.1986 	8.3	-2.8	-11.8	79	87	2.9
27.02.1986 	4.3	-0.8	-14.2	69	74	2.4
28.02.1986 	5.3	1.0	-10.4	57	23	2.9
01.03.1986 	14.6	1.1	-5.0	67	19	2.4
02.03.1986 	3.2	0.0	-3.4	83	4	2.9
03.03.1986 	0.0	2.3	-4.1	84	16	2.4
04.03.1986 	0.1	1.4	-1.3	90	0	3.7
05.03.1986 	0.0	4.9	-0.4	98	0	3.7
06.03.1986 	1.9	7.2	4.3	96	0	1.9
07.03.1986 	0.1	6.5	1.1	92	5	1.9
08.03.1986 	0.0	6.4	-2.1	83	39	2.4
09.03.1986 	0.0	5.0	-0.4	92	5	0.5
10.03.1986 	5.5	2.7	-1.7	92	0	1.2
11.03.1986 	0.0	3.4	2.1	96	0	0.8
12.03.1986 	0.0	4.8	2.0	85	0	1.9
13.03.1986 	1.7	4.6	1.6	84	0	0.8
14.03.1986 	2.1	5.9	2.2	84	0	0.8
15.03.1986 	13.0	9.7	2.7	85	2	1.9
16.03.1986 	3.3	11.1	3.4	80	32	1.2
17.03.1986 	0.0	13.1	-1.5	76	49	1.2
18.03.1986 	0.0	14.0	2.3	71	60	1.2
19.03.1986 	0.0	14.1	-1.8	59	83	1.9
20.03.1986 	0.4	10.1	-1.2	89	3	1.9
21.03.1986 	1.1	8.2	3.0	81	40	4.3
22.03.1986 	0.9	8.8	1.3	76	8	4.3
23.03.1986 	14.9	9.1	3.4	84	16	5.9
24.03.1986 	0.0	9.9	0.6	87	0	5.9
25.03.1986 	0.0	8.6	2.3	68	65	4.3
26.03.1986 	0.0	9.6	1.8	77	46	5.0
27.03.1986 	0.0	11.4	2.2	86	0	5.0
28.03.1986 	0.2	13.0	7.5	66	20	5.0
29.03.1986 	0.0	9.4	3.6	84	27	3.7
30.03.1986 	6.5	7.3	0.7	77	24	5.9
31.03.1986 	0.0	12.4	2.7	83	35	6.7
01.04.1986 	0.3	11.0	3.9	70	75	5.0
02.04.1986 	0.5	10.4	-0.6	70	43	0.8
03.04.1986 	0.4	6.4	3.8	94	0	1.9
04.04.1986 	15.6	4.2	0.6	91	0	2.4
05.04.1986 	0.9	4.6	1.6	84	0	1.9
06.04.1986 	1.6	7.2	0.0	71	33	2.9
07.04.1986 	1.1	14.5	4.6	82	45	3.7
08.04.1986 	0.0	10.6	7.2	83	0	3.7
09.04.1986 	0.0	7.4	3.7	90	0	5.0
10.04.1986 	2.0	3.7	0.4	78	8	5.9
11.04.1986 	5.6	1.1	-3.2	62	58	3.7
12.04.1986 	2.3	3.0	-6.0	65	52	1.9
13.04.1986 	3.5	6.9	-5.5	59	70	0.8
14.04.1986 	0.1	7.4	0.8	90	3	3.7
15.04.1986 	0.2	15.2	4.9	60	36	2.4
16.04.1986 	0.2	13.6	6.4	77	19	2.9
17.04.1986 	1.2	12.7	4.7	79	21	2.4
18.04.1986 	1.0	11.4	2.9	80	28	1.2
19.04.1986 	1.9	9.6	3.7	78	38	2.9
20.04.1986 	37.3	10.3	2.9	75	38	2.9
21.04.1986 	1.2	11.8	5.2	83	30	3.7
22.04.1986 	0.0	11.6	6.2	74	18	3.7
23.04.1986 	0.0	11.6	5.2	79	14	2.4
24.04.1986 	0.0	14.4	5.8	77	11	1.9
25.04.1986 	7.6	17.1	5.6	73	20	1.2
26.04.1986 	0.0	16.3	8.4	82	17	1.2
27.04.1986 	0.0	16.5	7.6	69	41	3.7
28.04.1986 	0.0	18.9	3.6	70	42	2.9
29.04.1986 	0.0	21.3	10.8	63	39	2.9
30.04.1986 	0.0	16.5	9.4	83	5	2.9
01.05.1986 	0.0	21.7	6.6	65	75	2.9
02.05.1986 	0.0	24.9	9.0	59	83	1.2
03.05.1986 	0.0	26.3	9.8	66	74	2.4
04.05.1986 	0.0	22.1	12.8	75	68	1.9
05.05.1986 	0.0	21.2	12.0	82	35	1.2
06.05.1986 	0.0	23.6	11.8	79	33	2.9
07.05.1986 	0.0	16.0	11.5	85	21	3.7
08.05.1986 	0.0	16.0	9.4	62	59	2.9
09.05.1986 	23.8	15.7	8.2	75	43	2.4
10.05.1986 	10.1	16.2	10.5	90	1	1.9
11.05.1986 	5.8	18.4	12.9	67	43	2.9
12.05.1986 	0.0	21.7	9.5	56	67	1.2
13.05.1986 	0.6	21.0	8.3	73	46	2.4
14.05.1986 	0.0	17.7	12.2	79	19	1.2
15.05.1986 	0.0	16.7	8.4	78	22	2.9
16.05.1986 	0.0	17.8	3.3	63	72	0.8
17.05.1986 	0.0	21.8	6.4	61	67	1.2
18.05.1986 	0.0	25.0	15.4	85	25	2.9
19.05.1986 	0.0	21.4	12.1	74	3	1.2
20.05.1986 	0.0	24.6	12.2	71	42	2.4
21.05.1986 	0.0	22.8	16.7	74	19	2.4
22.05.1986 	0.0	21.1	14.0	61	73	2.9
23.05.1986 	0.0	25.1	8.7	68	42	1.2
24.05.1986 	0.0	18.4	11.0	75	27	3.7
25.05.1986 	0.0	21.5	6.0	57	89	0.8
26.05.1986 	0.0	27.1	8.3	59	87	1.2
27.05.1986 	0.0	24.5	11.9	67	44	1.9
28.05.1986 	0.0	17.4	11.0	78	18	1.2
29.05.1986 	0.1	13.8	8.4	74	25	2.4
30.05.1986 	0.0	15.5	7.5	63	41	3.7
31.05.1986 	0.0	15.4	4.8	66	38	1.2
01.06.1986 	0.0	17.5	4.5	71	19	1.9
02.06.1986 	3.9	17.6	8.0	76	18	1.2
03.06.1986 	2.0	19.3	5.4	77	30	2.4
04.06.1986 	0.0	14.5	7.2	75	38	3.7
05.06.1986 	14.7	13.6	4.9	80	21	1.9
06.06.1986 	0.7	12.5	7.9	82	9	6.7
07.06.1986 	3.3	10.2	7.8	89	0	4.3
08.06.1986 	0.4	17.0	8.9	71	11	2.4
09.06.1986 	2.3	22.5	9.6	65	74	1.2
10.06.1986 	0.0	25.0	9.5	53	90	1.9
11.06.1986 	0.0	19.0	10.5	85	14	2.4
12.06.1986 	0.0	19.3	9.4	60	32	2.4
13.06.1986 	0.0	21.1	9.8	61	59	2.4
14.06.1986 	0.0	24.4	13.7	55	75	3.7
15.06.1986 	0.0	28.0	14.7	58	80	2.9
16.06.1986 	0.0	31.6	17.1	60	76	2.4
17.06.1986 	0.0	28.7	17.5	72	54	2.4
18.06.1986 	0.0	24.3	17.1	81	7	1.2
19.06.1986 	0.0	26.4	15.2	74	35	2.9
20.06.1986 	0.0	28.6	17.6	69	66	2.9
21.06.1986 	0.2	27.7	17.2	69	58	2.4
22.06.1986 	0.0	27.5	12.2	64	51	0.8
23.06.1986 	0.0	25.9	15.3	68	23	3.7
24.06.1986 	0.0	21.1	15.8	69	35	2.4
25.06.1986 	0.0	25.8	11.0	61	71	1.9
26.06.1986 	0.1	27.8	14.4	49	87	1.9
27.06.1986 	0.8	29.5	13.7	54	88	1.2
28.06.1986 	2.2	30.8	14.8	55	89	1.2
29.06.1986 	0.0	27.3	14.9	50	91	2.9
30.06.1986 	16.4	26.9	13.4	53	91	1.2
01.07.1986 	0.2	29.1	12.6	53	84	0.5
02.07.1986 	1.8	30.6	13.9	55	80	1.2
03.07.1986 	0.0	30.9	15.5	59	59	1.9
04.07.1986 	0.0	27.6	16.4	60	66	1.9
05.07.1986 	0.0	28.1	15.6	55	47	1.9
06.07.1986 	21.4	22.9	16.1	85	4	3.7
07.07.1986 	10.2	20.0	13.2	69	27	2.9
08.07.1986 	9.3	18.6	11.1	75	21	1.9
09.07.1986 	0.0	20.4	10.5	66	42	2.9
10.07.1986 	0.0	17.1	11.7	85	11	2.9
11.07.1986 	0.0	20.0	12.1	69	39	1.9
12.07.1986 	0.2	21.7	7.0	57	78	0.5
13.07.1986 	0.0	18.7	9.0	51	46	2.9
14.07.1986 	0.0	22.1	6.7	60	65	1.2
15.07.1986 	0.0	25.2	10.7	68	55	0.8
16.07.1986 	0.0	28.2	12.7	62	61	0.5
17.07.1986 	0.0	29.0	13.6	63	57	1.9
18.07.1986 	0.0	21.1	14.5	56	57	3.7
19.07.1986 	0.0	20.2	13.1	62	15	2.4
20.07.1986 	0.0	23.8	8.0	53	76	0.8
21.07.1986 	0.0	25.0	12.4	63	29	0.5
22.07.1986 	10.6	26.3	13.9	62	62	1.2
23.07.1986 	2.3	23.0	13.3	83	20	3.7
24.07.1986 	24.8	16.7	10.0	84	39	4.3
25.07.1986 	0.0	17.4	8.6	81	0	1.9
26.07.1986 	0.0	22.0	13.7	82	35	0.8
27.07.1986 	0.0	25.2	14.8	71	27	0.8
28.07.1986 	0.0	28.2	14.4	64	70	1.2
29.07.1986 	0.7	29.9	15.7	55	60	2.4
30.07.1986 	1.8	26.2	13.6	60	75	0.8
31.07.1986 	3.0	29.3	12.6	58	67	1.9
01.08.1986 	0.0	25.8	14.5	55	66	1.9
02.08.1986 	0.0	31.9	11.6	54	88	1.9
03.08.1986 	0.0	34.7	16.7	51	81	2.4
04.08.1986 	0.0	27.9	19.5	60	48	3.7
05.08.1986 	9.3	23.9	15.4	51	90	2.9
06.08.1986 	1.9	27.6	9.1	49	90	0.8
07.08.1986 	5.2	28.6	12.5	57	78	2.9
08.08.1986 	0.0	23.0	10.8	62	56	0.8
09.08.1986 	0.0	25.9	8.6	52	45	1.9
10.08.1986 	0.4	28.9	12.6	56	53	1.9
11.08.1986 	0.1	28.9	15.2	64	74	2.4
12.08.1986 	0.0	22.0	16.4	85	0	1.2
13.08.1986 	0.0	25.6	13.4	70	53	0.8
14.08.1986 	0.0	25.2	12.8	64	37	0.8
15.08.1986 	6.2	27.6	13.4	75	38	0.8
16.08.1986 	0.0	25.6	13.6	57	50	3.7
17.08.1986 	0.0	26.7	13.7	56	70	1.9
18.08.1986 	0.0	22.5	12.9	76	43	2.4
19.08.1986 	0.0	16.4	13.0	91	0	1.9
20.08.1986 	0.9	18.0	10.8	72	20	3.7
21.08.1986 	0.1	19.6	5.7	64	50	0.8
22.08.1986 	0.0	19.5	12.8	89	3	1.9
23.08.1986 	0.0	18.6	13.3	79	9	2.4
24.08.1986 	0.3	15.7	11.4	90	6	1.2
25.08.1986 	3.2	18.1	7.8	75	19	1.2
26.08.1986 	0.0	21.5	12.4	71	24	5.0
27.08.1986 	0.5	17.1	12.4	81	23	3.7
28.08.1986 	0.0	17.4	9.0	76	54	2.4
29.08.1986 	0.0	16.2	7.8	84	30	2.4
30.08.1986 	0.0	13.1	10.1	82	0	4.3
31.08.1986 	1.0	15.5	10.3	84	16	2.4
01.09.1986 	0.0	14.9	6.2	76	8	2.4
02.09.1986 	0.0	18.1	9.7	77	26	3.7
03.09.1986 	0.0	17.1	10.5	86	12	4.3
04.09.1986 	0.0	14.6	8.9	77	18	2.9
05.09.1986 	0.0	19.5	4.8	73	70	1.2
06.09.1986 	0.0	20.9	4.9	72	55	1.9
07.09.1986 	0.0	18.1	9.3	70	53	2.9
08.09.1986 	0.0	18.5	5.6	66	58	2.4
09.09.1986 	0.0	17.6	4.4	68	86	1.9
10.09.1986 	2.3	18.0	2.7	68	74	1.9
11.09.1986 	1.9	19.7	3.0	70	75	0.8
12.09.1986 	1.8	13.5	8.4	95	0	1.2
13.09.1986 	11.8	14.5	8.9	92	0	1.9
14.09.1986 	2.0	21.6	12.7	77	21	3.7
15.09.1986 	0.0	20.4	13.6	94	0	1.9
16.09.1986 	0.0	18.4	8.2	95	0	2.4
17.09.1986 	0.0	9.9	8.0	95	0	2.4
18.09.1986 	0.6	13.8	6.6	82	27	1.9
19.09.1986 	0.0	16.4	1.9	79	87	1.9
20.09.1986 	0.0	20.4	2.4	74	89	0.8
21.09.1986 	0.0	21.0	4.0	74	62	1.2
22.09.1986 	10.5	20.4	6.3	69	69	1.2
23.09.1986 	4.9	19.3	8.9	86	20	0.8
24.09.1986 	0.0	18.8	10.6	77	47	1.2
25.09.1986 	0.0	16.3	6.0	74	78	1.9
26.09.1986 	0.0	18.4	4.0	72	76	1.9
27.09.1986 	0.2	18.0	4.6	77	33	0.8
28.09.1986 	2.1	20.6	6.1	78	81	0.8
29.09.1986 	0.1	20.5	5.3	80	65	0.8
30.09.1986 	0.1	20.1	8.2	79	59	1.2
01.10.1986 	0.2	23.0	6.1	69	85	1.9
02.10.1986 	0.0	20.5	5.5	86	28	0.8
03.10.1986 	0.0	18.6	7.0	80	54	0.8
04.10.1986 	0.0	18.3	4.8	76	63	0.5
05.10.1986 	2.4	20.4	5.1	77	86	1.2
06.10.1986 	12.1	18.5	8.5	84	8	1.9
07.10.1986 	0.7	17.0	10.0	76	9	1.2
08.10.1986 	3.0	19.0	11.7	80	48	0.8
09.10.1986 	0.0	18.0	7.4	83	35	0.8
10.10.1986 	0.0	17.1	5.0	83	72	1.2
11.10.1986 	0.0	15.9	6.9	89	32	0.8
12.10.1986 	0.5	17.7	6.5	83	24	1.2
13.10.1986 	0.3	17.2	4.6	81	66	1.2
14.10.1986 	0.0	20.5	9.3	76	44	1.2
15.10.1986 	0.0	22.4	8.1	78	77	0.8
16.10.1986 	0.0	21.6	7.6	84	52	1.9
17.10.1986 	0.0	15.3	12.5	85	0	1.9
18.10.1986 	0.0	12.5	4.6	86	54	1.9
19.10.1986 	2.0	14.0	7.0	84	7	4.3
20.10.1986 	0.0	13.9	7.4	86	2	5.9
21.10.1986 	0.0	11.0	5.4	80	9	5.9
22.10.1986 	0.0	16.6	7.4	94	0	3.7
23.10.1986 	0.0	11.0	4.0	74	52	6.7
24.10.1986 	0.0	11.2	2.6	72	71	2.9
25.10.1986 	0.0	9.8	3.6	85	0	5.0
26.10.1986 	0.0	9.0	7.6	78	18	3.7
27.10.1986 	3.4	11.0	4.8	71	37	3.7
28.10.1986 	4.2	8.6	4.3	87	0	4.3
29.10.1986 	7.4	10.7	3.3	90	8	3.7
30.10.1986 	3.0	7.5	-0.9	91	21	1.2
31.10.1986 	21.9	10.3	2.4	89	3	2.4
01.11.1986 	3.2	12.7	7.2	88	0	3.7
02.11.1986 	4.8	11.5	2.0	78	71	2.4
03.11.1986 	6.2	7.1	-1.0	86	0	0.8
04.11.1986 	3.1	7.4	2.9	82	0	1.2
05.11.1986 	0.0	8.0	3.7	82	2	4.3
06.11.1986 	0.0	12.0	4.7	80	38	3.7
07.11.1986 	2.1	4.9	0.2	93	0	0.5
08.11.1986 	0.0	7.8	1.9	92	0	4.3
09.11.1986 	0.0	6.9	-1.4	82	23	1.9
10.11.1986 	0.0	11.3	1.9	83	41	3.7
11.11.1986 	0.0	13.5	1.1	82	73	2.4
12.11.1986 	0.0	10.5	4.3	91	1	0.5
13.11.1986 	0.0	12.1	0.6	84	67	0.5
14.11.1986 	0.0	8.9	2.0	82	8	1.2
15.11.1986 	0.0	10.5	2.7	81	0	1.2
16.11.1986 	0.0	12.6	8.0	90	3	0.8
17.11.1986 	0.0	11.8	7.6	92	0	2.9
18.11.1986 	0.0	10.6	5.1	76	77	3.7
19.11.1986 	0.0	9.5	7.9	92	0	5.0
20.11.1986 	0.7	9.7	3.6	85	8	2.4
21.11.1986 	3.1	6.7	-1.4	91	17	2.4
22.11.1986 	0.0	8.5	4.1	94	1	3.7
23.11.1986 	1.3	8.3	5.0	75	47	3.7
24.11.1986 	0.0	8.6	5.0	78	0	3.7
25.11.1986 	0.0	10.7	6.9	91	0	3.7
26.11.1986 	0.2	10.7	7.5	88	0	3.7
27.11.1986 	0.0	7.8	3.8	82	29	2.4
28.11.1986 	0.0	4.1	-0.9	97	0	0.5
29.11.1986 	0.0	4.8	-3.4	86	68	0.5
30.11.1986 	0.0	-1.0	-3.5	93	0	2.4
01.12.1986 	0.0	-0.2	-2.4	95	0	2.9
02.12.1986 	0.0	4.7	-1.1	96	0	2.4
03.12.1986 	0.0	6.0	2.9	97	1	4.3
04.12.1986 	0.0	7.7	-1.2	86	38	1.2
05.12.1986 	0.0	6.0	0.5	91	70	2.9
06.12.1986 	0.0	6.8	3.2	90	0	1.2
07.12.1986 	0.0	6.4	2.5	98	0	1.2
08.12.1986 	0.0	11.2	5.2	89	47	1.9
09.12.1986 	0.0	5.8	2.4	88	3	1.9
10.12.1986 	0.0	5.0	-0.3	98	0	0.5
11.12.1986 	5.6	3.8	0.2	89	0	1.2
12.12.1986 	12.5	2.5	0.7	91	0	3.7
13.12.1986 	4.1	2.0	0.1	84	0	4.3
14.12.1986 	18.7	5.7	1.2	92	35	1.2
15.12.1986 	2.2	3.6	1.2	90	3	3.7
16.12.1986 	4.5	5.3	1.1	74	45	5.9
17.12.1986 	2.0	5.8	1.7	88	0	3.7
18.12.1986 	4.1	9.4	3.9	86	6	4.3
19.12.1986 	15.3	10.9	0.1	71	9	10.2
20.12.1986 	1.1	3.2	0.1	94	1	3.7
21.12.1986 	11.7	3.0	1.0	85	0	3.7
22.12.1986 	1.2	1.7	-3.9	73	63	3.7
23.12.1986 	0.7	-0.2	-3.2	78	36	2.4
24.12.1986 	0.0	0.2	-5.6	77	53	1.2
25.12.1986 	0.0	-3.9	-8.1	87	0	4.3
26.12.1986 	0.0	1.5	-3.9	95	0	2.9
27.12.1986 	0.0	2.0	0.4	93	14	3.7
28.12.1986 	0.0	4.6	0.9	94	0	4.3
29.12.1986 	0.0	8.8	4.6	90	0	5.9
30.12.1986 	0.0	8.6	7.0	92	0	5.9
31.12.1986 	0.0	9.0	6.0	87	19	5.9
01.01.1987 	0.0	7.4	6.0	97	0	1.9
02.01.1987 	0.0	10.0	4.6	83	5	5.0
03.01.1987 	0.0	4.8	-6.4	77	72	3.7
04.01.1987 	0.5	2.2	-3.2	89	0	2.9
05.01.1987 	0.0	4.4	-0.5	86	11	6.7
06.01.1987 	0.0	3.4	0.3	89	0	5.9
07.01.1987 	0.4	0.3	-4.6	70	31	1.2
08.01.1987 	0.2	-4.1	-8.1	85	21	2.4
09.01.1987 	0.0	-0.8	-4.2	79	0	3.7
10.01.1987 	0.0	-2.1	-9.0	80	0	3.7
11.01.1987 	0.0	-9.0	-15.7	71	77	3.7
12.01.1987 	0.0	-9.0	-13.9	78	20	2.4
13.01.1987 	0.3	-10.2	-16.2	78	55	2.4
14.01.1987 	0.6	-10.4	-16.7	70	60	4.3
15.01.1987 	0.0	-11.3	-14.9	79	0	4.3
16.01.1987 	0.5	-9.6	-12.0	84	0	2.4
17.01.1987 	0.0	-6.2	-10.2	90	0	1.9
18.01.1987 	2.6	-5.9	-10.2	85	20	2.4
19.01.1987 	0.2	-4.3	-9.0	87	0	2.4
20.01.1987 	0.0	-4.3	-7.5	92	10	1.9
21.01.1987 	0.0	-7.0	-9.0	95	0	0.5
22.01.1987 	13.7	-3.6	-7.5	97	0	0.8
23.01.1987 	2.0	0.6	-3.7	98	0	1.2
24.01.1987 	13.6	4.3	0.5	87	13	0.8
25.01.1987 	2.9	1.6	0.2	94	0	3.7
26.01.1987 	0.1	2.4	-0.8	89	0	4.3
27.01.1987 	0.0	-0.8	-6.0	96	0	0.5
28.01.1987 	0.0	1.5	-5.7	88	11	3.7
29.01.1987 	0.0	-1.4	-8.2	71	76	3.7
30.01.1987 	0.0	-6.6	-15.7	67	97	0.8
31.01.1987 	0.6	-2.7	-16.1	66	97	1.2
01.02.1987 	1.9	-1.5	-14.9	70	88	1.2
02.02.1987 	3.3	0.1	-13.3	71	67	0.5
03.02.1987 	0.0	-1.1	-10.3	67	39	0.5
04.02.1987 	0.0	1.2	-2.3	75	0	0.5
05.02.1987 	0.0	3.0	0.1	85	0	0.5
06.02.1987 	0.0	5.6	1.3	89	0	5.0
07.02.1987 	1.8	6.2	1.0	80	19	2.9
08.02.1987 	0.3	6.8	-2.0	96	0	2.4
09.02.1987 	9.6	10.3	6.3	94	0	1.9
10.02.1987 	0.9	7.4	2.8	91	0	1.9
11.02.1987 	2.3	5.6	-0.3	92	0	1.2
