"Year"	"Month"	"Day"	"Rainfall"	"Temperature"	"Radiation"	"Stage"	"StageIndex"	"Transpiration"	"Evaporation"	"Wateruptake"	"Root biomass"	"Shoot biomass"	"PotentialGrowth"	"ActualGrowht"	"LAI"	"RootingDepth"	"Stress"
"1999"	"3"	"26"	"0.0"	"11.75"	"6.36"	"Emergence"	"0"	"0.164704097772"	"1.1115668417"	"0.0"	"0.0"	"0.0"	"0.0"	"0.0"	"0.1"	"1.0"
"1999"	"3"	"27"	"0.0"	"9.45"	"14.32"	"Leaf development"	"1"	"0.336568761349"	"1.95845873548"	"0.0"	"0.0"	"0.0"	"2.52672854102"	"0.0"	"0.1"	"1.0"
"1999"	"3"	"28"	"0.0"	"5.25"	"12.26"	"Leaf development"	"1"	"0.276018208055"	"1.00235466055"	"0.0"	"0.0"	"0.0"	"2.16324664197"	"0.0"	"0.1"	"1.0"
"1999"	"3"	"29"	"0.0"	"8.4"	"15.21"	"Leaf development"	"1"	"0.386977238263"	"1.0520913252"	"0.0"	"0.0"	"0.0"	"2.68376683722"	"0.0"	"0.1"	"1.0"
"1999"	"3"	"30"	"0.0"	"7.9"	"17.99"	"Leaf development"	"1"	"0.593838239391"	"1.12883574041"	"0.0"	"0.0"	"0.0"	"3.17429095342"	"0.0"	"0.1"	"1.0"
"1999"	"3"	"31"	"0.0"	"9.1"	"18.99"	"Leaf development"	"1"	"0.592389363111"	"0.667350241317"	"0.0"	"0.0"	"0.0"	"3.35073847724"	"0.0"	"0.1"	"1.0"
"1999"	"4"	"1"	"0.0"	"11.25"	"16.36"	"Leaf development"	"1"	"0.565443802498"	"0.430226691432"	"0.0"	"0.0"	"0.0"	"2.88668148961"	"0.0"	"0.1"	"1.0"
"1999"	"4"	"2"	"0.0"	"11.4"	"7.98"	"Tillering"	"2"	"0.419642645357"	"0.206223968289"	"0.0"	"0.0"	"0.0"	"1.40805124004"	"0.0"	"0.1"	"1.0"
"1999"	"4"	"3"	"0.0"	"9.95"	"12.29"	"Tillering"	"2"	"0.570137386515"	"0.209565635536"	"0.0"	"0.0"	"0.0"	"2.16854006768"	"0.0"	"0.1"	"1.0"
"1999"	"4"	"4"	"0.0"	"12.95"	"10.87"	"Tillering"	"2"	"0.664534136092"	"0.183390689709"	"0.0"	"0.0"	"0.0"	"1.91798458386"	"0.0"	"0.1"	"1.0"
"1999"	"4"	"5"	"0.0"	"12.75"	"9.43"	"Tillering"	"2"	"0.565101363296"	"0.109436990938"	"0.0"	"0.0"	"0.0"	"1.66390014957"	"0.0"	"0.1"	"1.0"
"1999"	"4"	"6"	"0.0"	"15.6"	"8.09"	"Tillering"	"2"	"0.64042943833"	"0.0913158476739"	"0.0"	"0.0"	"0.0"	"1.42746046766"	"0.0"	"0.1"	"1.0"
"1999"	"4"	"7"	"0.0"	"10.0"	"20.37"	"Tillering"	"2"	"1.20055566118"	"0.135134345479"	"0.0"	"0.0"	"0.0"	"3.5942360601"	"0.0"	"0.1"	"1.0"
"1999"	"4"	"8"	"0.0"	"8.85"	"16.5"	"Tillering"	"2"	"1.12017543549"	"0.079974781013"	"0.0"	"0.0"	"0.0"	"2.91138414294"	"0.0"	"0.1"	"1.0"
"1999"	"4"	"9"	"0.0"	"10.6"	"9.67"	"Tillering"	"2"	"0.842388034183"	"0.0397410088371"	"0.0"	"0.0"	"0.0"	"1.70624755529"	"0.0"	"0.1"	"1.0"
"1999"	"4"	"10"	"0.0"	"10.85"	"7.61"	"Tillering"	"2"	"0.614465190829"	"0.0216688589944"	"0.0"	"0.0"	"0.0"	"1.34276565623"	"0.0"	"0.1"	"1.0"
"1999"	"4"	"11"	"0.0"	"11.15"	"12.56"	"Tillering"	"2"	"0.896881837185"	"0.029571958377"	"0.0"	"0.0"	"0.0"	"2.21618089911"	"0.0"	"0.1"	"1.0"
"1999"	"4"	"12"	"2.4"	"7.4"	"9.13"	"Tillering"	"2"	"0.619330187965"	"0.0152616027331"	"0.0"	"0.0"	"0.0"	"1.61096589243"	"0.0"	"0.1"	"1.0"
"1999"	"4"	"13"	"1.2"	"7.05"	"7.72"	"Tillering"	"2"	"0.682302603786"	"0.575258099596"	"0.0"	"0.0"	"0.0"	"1.36217488385"	"0.0"	"0.1"	"1.0"
"1999"	"4"	"14"	"1.3"	"3.55"	"8.94"	"Tillering"	"2"	"0.777295771594"	"0.878473782837"	"0.0"	"0.0"	"0.0"	"1.5774408629"	"0.0"	"0.1"	"1.0"
"1999"	"4"	"15"	"10.6"	"3.6"	"12.36"	"Tillering"	"2"	"0.820192707242"	"1.17103154538"	"0.0"	"0.0"	"0.0"	"2.18089139435"	"0.0"	"0.1"	"1.0"
"1999"	"4"	"16"	"1.5"	"4.9"	"16.39"	"Tillering"	"2"	"1.17077898361"	"1.69630740854"	"1.17077898361"	"1.44598745766"	"1.44598745766"	"2.89197491532"	"2.89197491532"	"0.128461086581"	"2.5"
"1999"	"4"	"17"	"9.7"	"6.5"	"11.96"	"Tillering"	"2"	"0.818523591451"	"1.11018534874"	"0.818523591451"	"2.79381730628"	"2.79381730628"	"2.69565969724"	"2.69565969724"	"0.154692179842"	"4.0"
"1999"	"4"	"18"	"12.1"	"7.05"	"16.37"	"Tillering"	"2"	"1.36573165337"	"1.89506036045"	"1.36573165337"	"5.00381813972"	"5.00381813972"	"4.42000166689"	"4.42000166689"	"0.197184940212"	"5.5"
"1999"	"4"	"19"	"0.2"	"4.7"	"12.13"	"Tillering"	"2"	"1.09741046213"	"1.4596232903"	"1.09741046213"	"7.07378005909"	"7.07378005909"	"4.13992383874"	"4.13992383874"	"0.236985104304"	"7.0"
